bin_no,house_no,street_name,job_no,zip_code,job_start_date,latitude,longitude,subway_count_tenth_mi,subway_count_half_mi,subway_count_one_mi,subway_count_two_five_mi,hist_dist_name,park_count_tenth_mi,park_count_half_mi,park_count_one_mi,park_count_two_five_mi,closest_park,name_closest_park,complaints2014_15,complaints2015_16,complaints2016_17,complaints2017_18,complaints2018_19,complaints2019_20,total_complaints,borough_BROOKLYN,borough_MANHATTAN,borough_QUEENS,borough_STATEN ISLAND,owners_business_type_CORPORATION,owners_business_type_HPD,owners_business_type_INDIVIDUAL,owners_business_type_NYC AGENCY,owners_business_type_NYCHA/HHC,owners_business_type_OTHER,owners_business_type_OTHER GOV'T AGENCY,owners_business_type_PARTNERSHIP,non-profit_Y,in_hist_dist_1
5169880,50,RIVERSIDE LANE,520294155,10302,2017-11-16,40.637818,-74.141104,0,0,0,0,none,0,3,11,50,0.2911335475648726,Faber Pool and Park,19,34,21,21,26,19,140,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5169881,52,RIVERSIDE LANE,520294164,10302,2017-11-17,40.637658,-74.141432,0,0,0,0,none,0,3,11,50,0.3110120171070041,Faber Pool and Park,18,34,21,18,26,19,136,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5169882,54,RIVERSIDE LANE,520294173,10302,2017-11-16,40.637644,-74.141457,0,0,0,0,none,0,3,11,50,0.3125731442222511,Faber Pool and Park,18,34,21,18,26,19,136,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3425346,1610,NEW YORK AVENUE,321514134,11210,2017-11-16,40.633326,-73.944801,0,8,15,75,none,0,3,16,130,0.2444362337885895,Nostrand Playground,42,72,35,35,35,40,259,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5169883,56,RIVERSIDE LANE,520294182,10302,2017-11-16,40.637633,-74.141486,0,0,0,0,none,0,3,11,50,0.3142507057116728,Faber Pool and Park,18,34,21,18,26,19,136,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5169854,32,BAYONNE COURT,520294191,10302,2017-11-16,40.63796,-74.141512,0,0,0,0,none,0,3,11,50,0.3076273047918369,Faber Pool and Park,17,31,22,13,21,20,124,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5169858,18,BAYONNE COURT,520294208,10302,2017-11-16,40.638075,-74.141617,0,0,0,0,none,0,2,11,50,0.3103051783907045,Faber Pool and Park,15,29,18,12,18,17,109,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4607946,61-47,56TH AVENUE,421338920,11378,2017-11-16,40.725052,-73.903877,0,0,0,122,none,2,10,28,188,0.0148697640710059,Park Slope,22,22,28,21,14,32,139,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2128930,505,THIERIOT AVENUE,220583839,10473,2017-12-06,40.815356,-73.860611,0,0,0,57,none,1,8,24,154,0.0813007716619529,Taylor-Soundview Block Assoc. Garden,52,70,63,62,59,63,369,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2128431,1833,LACOMBE AVENUE,220583848,10473,2017-12-06,40.815115,-73.860911,0,0,0,56,none,1,8,24,161,0.0911652293257481,Taylor-Soundview Block Assoc. Garden,48,68,62,56,58,64,356,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5026095,83,JOHN STREET,520275167,10302,2017-11-17,40.636907,-74.143026,0,0,0,0,none,0,2,11,50,0.3588150734651444,Willowbrook Parkway,18,31,21,12,27,24,133,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3426531,1214,GREENE AVE,321422297,11221,2017-11-17,40.695439,-73.922073,0,8,37,165,none,0,15,58,321,0.1750074887879297,Heckscher Playground,73,76,98,75,61,72,455,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4299183,315,BEACH 13 STREET,420657872,11691,2017-11-17,40.597936,-73.747131,0,0,4,16,none,0,8,16,33,0.1356431810795581,Beach 17 Playground,59,43,43,41,55,61,302,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3073776,83,STOCKHOLM STREET,321519807,11221,2017-11-17,40.696983,-73.925267,2,6,36,171,none,1,16,53,320,0.0503121210484115,Garden,76,73,73,84,92,71,469,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2128373,1600,RANDALL AVENUE,220152457,10473,2017-11-17,40.816289,-73.869435,0,0,1,65,none,1,5,23,208,0.0140757746199101,Soundview Park,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5169682,165,PLEASANT PLAINS AVENUE,520272348,10309,2017-11-20,40.523567,-74.221855,0,4,6,16,none,0,6,9,33,0.1060495472895722,Meredith Woods,2,3,2,3,7,3,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5167354,171,PLEASANT PLAINS AVENUE,520272357,10309,2017-11-20,40.523558,-74.221996,0,4,6,16,none,1,6,9,33,0.0991840975082424,Meredith Woods,2,3,2,3,7,3,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2128910,225,EAST 179 STREET,220546639,10457,2017-11-20,40.850906,-73.903645,2,17,36,202,none,1,36,105,352,0.0809519088410176,Devanney Triangle,326,276,243,236,253,200,1534,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2129428,2195,MORRIS AVENUE,220546648,10453,2017-11-20,40.856214,-73.903135,0,24,38,191,none,1,23,90,333,0.0809941580561745,Mabel Hampton Playground,352,290,261,299,300,247,1749,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5170131,295,JEWETT  AVENUE,520312698,10302,2017-11-20,40.629863,-74.130161,0,0,0,0,none,0,4,17,61,0.2144151805192017,Levy Playground,31,32,32,25,26,20,166,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5169237,297,JEWETT  AVENUE,520312705,10302,2017-11-20,40.629813,-74.130179,0,0,0,0,none,0,4,18,61,0.2172970224975022,Levy Playground,28,32,31,25,25,19,160,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5165149,462,PAGE AVENUE,520287127,10307,2017-11-20,40.5133,-74.231898,0,3,8,15,none,1,4,8,19,0.009154848622637,Long Pond Park,1,2,1,3,0,2,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3426362,495,ST. JOHNS PLACE,321575050,11238,2017-11-21,40.673325,-73.961646,0,9,40,240,none,2,16,43,329,0.0552281741218154,Stroud Playground,86,90,72,73,68,78,467,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3165368,1939,85TH STREET,321632792,11214,2017-11-21,40.605985,-73.998898,1,11,23,105,none,0,4,14,98,0.162274104792054,Garibaldi Playground,110,87,112,96,80,62,547,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3424255,61,TROUTMAN STREET,321486851,11206,2017-11-21,40.698519,-73.931713,0,6,36,174,none,2,15,68,300,0.0668638987369456,Freedom Triangle,84,92,85,81,87,111,540,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4303309,344,BEACH 70TH STREET,420659460,11692,2017-11-22,40.59169,-73.798967,1,4,12,32,none,1,10,18,46,0.0474632840485362,Rockaway Freeway,86,80,86,83,76,63,474,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4301789,304,BEACH 42ND STREET,420659629,11691,2017-11-22,40.594023,-73.77368,0,8,15,24,none,0,11,22,39,0.1085999953137381,Arverne East Nature Preserve,13,20,25,45,35,36,174,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5018928,586,WOOLEY AVENUE,520313571,10314,2017-11-22,40.609006,-74.141018,0,0,0,0,none,1,3,10,59,0.0977607860699874,Westwood Park,7,5,7,7,7,3,36,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5167049,588,WOOLEY AVENUE,520313580,10314,2017-11-22,40.608976,-74.141015,0,0,0,0,none,1,3,10,59,0.0961216239445023,Westwood Park,7,5,7,7,7,3,36,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4028080,67-11,ROOSEVELT AVENUE,421044168,11377,2017-11-22,40.746233,-73.897358,2,15,29,118,none,0,14,37,166,0.1218522313686788,General Hart Playground,84,106,117,122,85,86,600,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4302483,619,BEACH 66 STREET,420662241,11692,2017-11-24,40.597429,-73.795619,0,4,8,32,none,1,8,17,48,0.0804151315753213,Dubos Point Wildlife Sanctuary,29,34,27,25,25,33,173,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2128532,2311,MORRIS AVE,220579648,10468,2017-11-24,40.858567,-73.901642,0,19,38,169,none,0,22,83,322,0.1654111047411005,Slattery Playground,301,272,246,237,258,358,1672,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3117142,222,EAST 21 STREET,321193258,11226,2019-02-27,40.648989,-73.95975,0,5,26,151,none,0,5,27,182,0.2692143497338958,Umma Park,257,249,280,270,231,174,1461,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4295471,159-39,101 STREET,420662223,11414,2017-11-27,40.659537,-73.832254,0,4,7,33,none,0,3,15,68,0.1444318849795878,Park,13,17,13,12,15,15,85,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4303162,69-20,BEACH CHANNEL DRIVE,420661992,11692,2017-11-27,40.592718,-73.798435,0,5,12,32,none,1,10,18,46,0.0909714841173393,Rockaway Freeway,99,89,95,94,97,67,541,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3424594,171,CONCORD STREET,321186202,11201,2017-11-27,40.697597,-73.984291,0,35,68,384,none,4,25,81,382,0.0497829693826542,Trinity Park,63,66,98,89,67,77,460,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4301909,40-03,ROCKAWAY BEACH BOULEVARD,420662063,11691,2017-11-27,40.594201,-73.772134,0,8,15,24,none,1,13,22,39,0.0997095197615765,Rockaway Freeway,4,14,13,24,14,11,80,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4607866,1904,HARMAN STREET,421249795,11385,2017-11-27,40.708097,-73.9106,0,2,29,110,none,0,4,16,284,0.105639070954783,Grover Cleveland Playground,68,61,55,58,53,43,338,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4297219,28,WEST 18 ROAD,420659834,11693,2018-04-26,40.600366,-73.821866,0,0,3,21,none,4,6,15,37,0.0198731693698734,Park,3,9,8,9,7,3,39,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4295792,162-37,95 STREET,420662116,11414,2017-11-28,40.653752,-73.836539,0,0,5,28,none,0,2,12,70,0.2576570992672773,Park,6,2,1,6,7,3,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4466823,22,NEWPORT WALK,421477146,11697,2017-11-28,40.556709,-73.921901,0,0,0,0,none,0,0,0,15,1.4166355609032086,Manhattan Beach Park,0,5,1,2,1,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5169896,165,BATHGATE ST,520311092,10312,2017-11-28,40.52971,-74.162287,0,0,0,12,none,1,7,8,42,0.0992571013103874,Blueberry Park,13,13,7,3,8,12,56,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5169897,169,BATHGATE ST,520311083,10312,2017-11-28,40.529669,-74.16238,0,0,0,12,none,0,7,8,42,0.1024044609644869,Blueberry Park,13,13,7,3,8,12,56,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4607881,1838,CHANNEL RD,420654704,11693,2018-06-15,40.599791,-73.819584,0,0,5,25,none,3,6,16,40,0.0312715907405313,Broad Channel Park,8,4,6,7,10,4,39,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4000491,11-17,47TH ROAD,421315936,11101,2017-11-28,40.744234,-73.950425,1,24,40,420,none,0,10,30,272,0.1237572241911815,Notorious LIC Park,27,31,27,34,30,18,167,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3008583,362,VAN BRUNT ST,321186015,11231,2017-11-28,40.677574,-74.012654,0,0,3,210,none,0,8,22,174,0.1453006745381163,Coffey Park,49,39,31,40,28,34,221,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5169302,6,VULCAN STREET,520309318,10305,2017-11-28,40.590815,-74.078503,0,0,5,15,none,1,4,9,48,0.097204422509242,Ocean Breeze Park,26,19,12,11,29,23,120,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5169301,46,NUGENT AVENUE,520309327,10305,2017-11-28,40.590864,-74.07909,0,0,7,16,none,1,3,9,48,0.0852397515287607,Ocean Breeze Park,24,27,16,11,21,26,125,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5034158,939,FOREST HILL ROAD,520313517,10314,2017-11-29,40.599905,-74.140128,0,0,0,7,none,0,3,9,64,0.3204598304137672,Westwood Park,15,9,10,1,4,4,43,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5169701,941,FOREST HILL ROAD,520313526,10314,2017-11-29,40.599806,-74.140117,0,0,0,7,none,0,3,9,63,0.3258882518545042,Westwood Park,15,9,10,1,4,4,43,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2004425,573,JACKSON AVENUE,220428883,10455,2017-11-29,40.813895,-73.90885,0,12,44,182,none,1,21,78,403,0.0134918368205692,Pontiac Playground,350,315,261,336,320,235,1817,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3422370,137,4TH AVENUE,321192543,11217,2017-11-29,40.679742,-73.981454,0,14,92,215,none,0,13,46,334,0.1555907228522546,Gardens Of Union,47,56,47,63,65,51,329,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3424719,8707,19 AVENUE,321518210,11214,2017-11-29,40.603666,-74.002805,0,8,19,98,none,1,6,11,88,0.0515962736244476,Benson Playground,125,88,103,148,131,105,700,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5169798,251,CAMBRIDGE AVENUE,520300184,10314,2017-11-30,40.611618,-74.15046,0,0,0,0,none,1,4,11,57,0.065154986291928,Gaeta Park,3,4,0,0,8,7,22,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5166350,171,WOODROW ROAD,520259979,10312,2017-11-30,40.560645,-74.180432,0,0,0,10,none,0,5,11,52,0.2375901627392618,Freshkills Park,18,24,9,12,9,12,84,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5166351,173,WOODROW ROAD,520268086,10312,2017-11-30,40.560623,-74.180429,0,0,0,10,none,0,5,11,52,0.2383508724114925,Freshkills Park,18,24,9,12,9,12,84,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3421902,479,VANDALIA AVENUE,321195559,11239,2017-11-30,40.655071,-73.87485,0,0,2,68,none,2,6,32,169,0.0247483159094588,Park,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3421901,481,VANDALIA AVENUE,321195835,11239,2017-11-30,40.65509,-73.874807,0,0,2,68,none,2,6,32,167,0.0271634873452832,Park,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3421900,483,VANDALIA AVENUE,321195577,11239,2017-11-30,40.655109,-73.87476,0,0,2,68,none,2,6,32,167,0.0297686533150881,Park,0,1,1,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3421899,485,VANDALIA AVENUE,321195504,11239,2017-11-30,40.655128,-73.874717,0,0,2,68,none,2,6,32,167,0.0322308454834353,Park,0,1,1,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3421898,487,VANDALIA AVENUE,321195522,11239,2017-11-30,40.655145,-73.874674,0,0,2,68,none,2,6,32,167,0.0346403133875562,Park,0,1,1,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3421897,489,VANDALIA AVENUE,321195531,11239,2017-11-30,40.655164,-73.87463,0,0,2,68,none,2,6,32,167,0.0371735356842362,Park,0,1,1,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3421910,494,VANDALIA AVENUE,321195675,11239,2017-11-30,40.655082,-73.874778,0,0,2,68,none,2,6,32,167,0.0280706464704065,Park,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3421894,495,VANDALIA AVENUE,321195498,11239,2017-11-30,40.655219,-73.874497,0,0,2,68,none,2,6,32,166,0.0447789229552179,Park,0,1,1,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3421911,496,VANDALIA AVENUE,321195666,11239,2017-11-30,40.655114,-73.874706,0,0,2,68,none,2,6,32,167,0.0322269775788262,Park,0,1,1,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3421893,497,VANDALIA AVENUE,321195489,11239,2017-12-01,40.655238,-73.874453,0,0,2,69,none,2,7,32,166,0.0473213768298133,Park,0,1,1,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3421912,498,VANDALIA AVENUE,321195657,11239,2017-12-01,40.655145,-73.87463,0,0,2,68,none,2,6,32,167,0.0365552945896883,Park,0,1,1,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3421913,500,VANDALIA AVENUE,321195639,11239,2017-12-01,40.655177,-73.874555,0,0,2,68,none,2,6,32,167,0.0408764655520269,Park,0,1,1,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3421914,502,VANDALIA AVENUE,321195648,11239,2017-12-01,40.655208,-73.874482,0,0,2,68,none,2,6,32,166,0.0450776384646236,Park,0,1,1,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3421915,504,VANDALIA AVENUE,321195602,11239,2017-12-01,40.655238,-73.874407,0,0,2,69,none,2,7,32,166,0.0491698501827679,Park,0,1,1,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3421917,508,VANDALIA AVENUE,321195595,11239,2017-12-01,40.655301,-73.874259,0,0,2,69,none,2,7,32,165,0.051989311575468,Park,0,1,1,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3421918,510,VANDALIA AVENUE,321195620,11239,2017-12-01,40.655334,-73.874187,0,0,2,69,none,2,7,32,165,0.0537445946296886,Park,0,1,1,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3247809,38,GUNNISON COURT,321184703,11235,2017-12-01,40.584849,-73.936265,0,0,0,38,none,1,8,12,59,0.0589018174029841,Belt Parkway/Shore Parkway,34,27,40,22,18,15,156,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3426694,269,4 AVENUE,320596805,11215,2017-12-01,40.675537,-73.984383,0,8,64,203,none,0,6,48,287,0.1129158312423628,J.J. Byrne Playground,41,44,40,34,27,36,222,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4617504,4519,ROCKAWAY BEACH BOULEVARD,420662410,11691,2017-12-01,40.593595,-73.776547,4,8,15,27,none,3,12,22,45,0.0302752520787753,Rockaway Freeway,21,38,36,53,57,60,265,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3424226,282,ELDERT STREET,321186514,11207,2017-12-04,40.69211,-73.907765,0,7,26,153,none,1,10,43,287,0.0496676211797267,Irving Square Park,100,85,78,72,81,102,518,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3421903,475,VANDALIA AVENUE,321195540,11239,2017-12-04,40.655035,-73.874937,0,0,2,68,none,2,6,32,169,0.020075476324971,Park,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3421896,491,VANDALIA AVENUE,321195513,11239,2017-12-04,40.655183,-73.874587,0,0,2,68,none,2,6,32,167,0.0396715203772907,Park,0,1,1,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3421895,493,VANDALIA AVENUE,321195568,11239,2017-12-04,40.655202,-73.87454,0,0,2,68,none,2,6,32,167,0.0423452197165024,Park,0,1,1,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3421916,506,VANDALIA AVENUE,321195611,11239,2017-12-04,40.655271,-73.874335,0,0,2,69,none,2,7,32,165,0.0502753899375259,Park,0,1,1,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3247649,17A,MESEREAU CT,321192197,11235,2017-12-05,40.585204,-73.937482,0,0,2,40,none,1,8,12,57,0.0282322676661799,Belt Parkway/Shore Parkway,25,20,26,23,13,11,118,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4114977,41-16,HAIGHT STREET,421395822,11355,2017-12-05,40.755486,-73.83438,0,10,14,42,none,0,6,13,109,0.1719231327583612,Flushing Meadows Corona Park,66,75,85,82,88,74,470,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5169755,182,FOCH AVENUE,520288812,10305,2017-12-05,40.592857,-74.07547,0,0,3,14,none,0,6,11,50,0.2708199323981063,Ocean Breeze Park,11,10,7,17,9,15,69,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4049775,108-36,53 AVENUE,421422945,11368,2017-12-05,40.74301,-73.853234,0,0,13,85,none,0,13,29,143,0.1062399381840352,Flushing Meadows Corona Park,62,63,48,63,64,41,341,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5169753,176,FOCH AVENUE,520288830,10305,2017-12-05,40.592909,-74.07533,0,0,3,14,none,0,6,11,50,0.2767755881741873,Ocean Breeze Park,13,12,8,17,11,19,80,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3428525,181,18 STREET,321195229,11215,2017-12-05,40.664065,-73.993357,3,7,27,204,none,2,11,32,188,0.0541023280585438,Park,58,36,23,27,43,38,225,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3249579,54,NOEL AVENUE,321188460,11229,2017-12-06,40.588237,-73.923887,0,0,0,15,none,0,2,9,49,0.1503448642814907,Marine Park,10,10,9,2,12,5,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4021314,21-44,74 ST.,421492067,11370,2017-12-06,40.76935,-73.895466,0,0,1,84,none,0,15,28,177,0.1174403355175885,Carlos R. Lillo Park,17,11,10,12,9,20,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3247808,37,GUNNISON COURT,321184669,11235,2017-12-06,40.584849,-73.936265,0,0,0,38,none,1,8,12,59,0.0589018174029841,Belt Parkway/Shore Parkway,34,27,40,22,18,15,156,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4173772,72-17,267TH STREET,421434282,11004,2017-12-06,40.755072,-73.716222,0,0,0,0,none,0,5,12,36,0.2295565233340659,Grand Central Parkway,2,4,7,3,2,4,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2128866,240,EAST 178 STREET,220482868,10457,2017-12-06,40.850297,-73.904007,3,17,37,206,none,0,36,107,355,0.104680928403378,Richman (Echo) Park,238,187,166,154,139,112,996,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4616574,42-22,CRESCENT STREET,421338859,11101,2017-12-06,40.750062,-73.94107,2,26,55,276,none,0,8,19,219,0.1811262267845836,Rafferty Triangle,100,92,103,92,88,88,563,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4618496,215-21,HOLLIS AVENUE,421432550,11429,2017-12-06,40.710107,-73.742821,0,0,0,16,none,0,3,13,67,0.1009679451667785,Nakks Malls,27,27,12,18,8,12,104,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4615598,215-17,HOLLIS AVENUE,421432541,11429,2017-12-06,40.710101,-73.742849,0,0,0,16,none,0,3,13,67,0.1008959422327514,Nakks Malls,27,27,12,19,8,13,106,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4615597,215-19,HOLLIS AVENUE,421432569,11429,2017-12-06,40.710104,-73.742835,0,0,0,16,none,0,3,13,67,0.100928933680364,Nakks Malls,27,27,12,18,8,12,104,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3425700,824,LEXINGTON AVENUE,320625542,11221,2017-12-07,40.690523,-73.926143,0,4,21,189,none,0,19,76,331,0.1072403153068083,Victory Garden's Group,190,147,154,164,140,200,995,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3249021,1,MELBA CT,321194499,11229,2017-12-07,40.586742,-73.925909,0,0,0,19,none,0,2,9,52,0.1132437846351878,Marine Park,10,11,9,4,14,5,53,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5080321,257,CROWN AVENUE,520275176,10312,2017-12-07,40.548413,-74.187779,0,0,3,12,none,0,7,19,48,0.1517849329350694,Arden Woods,3,6,3,2,10,6,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4296604,102-14,165 AVENUE,420662474,11414,2017-12-07,40.650758,-73.827667,0,0,4,19,none,0,1,6,53,0.317640054179008,Park,7,10,10,9,6,7,49,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4302576,562,BEACH 65 STREET,420662465,11692,2017-12-07,40.596274,-73.794514,0,8,8,32,none,0,10,18,47,0.1133191058577488,Thursby Basin Park,24,21,34,20,33,28,160,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3325480,24,CEDAR STREET,321189619,11221,2017-12-07,40.696357,-73.928722,0,6,32,180,none,0,17,62,307,0.1640229645865411,Garden,46,55,71,64,90,65,391,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4867474,150-42,SULLIVAN DRIVE,421304939,11357,2019-03-07,40.797328,-73.815141,0,0,0,0,none,0,4,9,75,0.1361097756742886,Alexander Grey Triangle,1,3,0,2,3,3,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3056030,476,WASHINGTON AVENUE,321415143,11238,2017-12-08,40.684997,-73.965184,0,21,67,250,Clinton Hill Historic District,1,20,64,389,0.0428253263754041,Greene Playground,68,52,77,46,59,57,359,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3174908,420,AVE O,321184525,11230,2017-12-08,40.611718,-73.970178,0,6,25,121,none,2,6,18,113,0.0924284597916311,Colonel David Marcus Playground,14,17,18,21,22,19,111,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5003800,489,DAVIS AVENUE,520313287,10310,2017-12-08,40.631255,-74.108287,0,0,0,7,none,0,5,16,71,0.3625153094138635,Austin J. McDonald Playground,12,16,21,30,8,11,98,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5170238,485,DAVIS AVENUE,520313278,10310,2017-12-08,40.631321,-74.108302,0,0,0,7,none,0,5,16,71,0.3624320940112742,Austin J. McDonald Playground,11,16,21,31,8,11,98,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3424614,212,HEGEMAN AVENUE,321184302,11212,2017-12-08,40.656754,-73.904015,0,6,18,82,none,3,18,64,232,0.006710744858753,Veterans Triangle,158,149,130,120,116,114,787,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5170124,481,VILLA AVE,520313919,10302,2017-12-08,40.628798,-74.143315,0,0,0,0,none,1,3,11,55,0.0911173412278926,Willowbrook Parkway,27,30,20,20,39,28,164,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5026279,479,VILLA AVE,520313928,10302,2017-12-08,40.628831,-74.143301,0,0,0,0,none,1,3,11,55,0.0918199720752424,Willowbrook Parkway,27,30,20,20,39,28,164,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5169599,170,EDINBORO ROAD,520275005,10306,2017-12-08,40.578224,-74.133455,0,0,2,18,none,0,5,9,42,0.1571422215253518,LaTourette Park & Golf Course,3,4,5,4,1,0,17,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5165064,1037,VANDUZER STREET,520207678,10304,2017-12-12,40.61397,-74.087329,0,0,1,15,none,0,7,20,71,0.1465125609694942,Maple Woods,51,51,41,50,28,48,269,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2119404,737,EAST 243RD STREET,220467901,10470,2017-12-12,40.906177,-73.848276,0,3,5,19,none,0,2,2,33,0.3421439189945154,Bronx River Parkway,109,169,119,128,94,86,705,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5161488,24,SAVONA COURT,520140455,10309,2017-12-11,40.522222,-74.22166,0,6,6,16,none,0,6,9,33,0.1049197626377631,Meredith Woods,3,7,0,3,4,3,20,0,0,0,1,0,0,1,0,0,0,0,0,0,0
