borough,bin_no,house_no,street_name,job_no,zip_code,job_start_date,owners_business_type,non-profit,latitude,longitude
BRONX,2008196,1728,TOWNSEND AVE,220635034,10453,2019-04-30,INDIVIDUAL,N,40.846922,-73.911743
BRONX,2129409,1325,HICKS STREET,220524092,10469,2016-11-07,INDIVIDUAL,N,40.877603,-73.851523
BRONX,2119441,27,ISLAND POINT,220404186,10464,2016-11-09,PARTNERSHIP,N,40.847518,-73.782287
BRONX,2119440,21,ISLAND POINT,220404122,10464,2016-11-09,PARTNERSHIP,N,40.847642,-73.782464
BRONX,2119439,17,ISLAND POINT,220404140,10464,2016-11-09,PARTNERSHIP,N,40.847679,-73.782821
BRONX,2119438,13,ISLAND POINT,220240692,10464,2016-11-09,PARTNERSHIP,N,40.847638,-73.782988
BRONX,2129489,1857,BARNES AVENUE,220481994,10462,2016-11-15,PARTNERSHIP,N,40.847643,-73.863196
BRONX,2127445,963,BRADY AVENUE,220531887,10462,2016-11-17,INDIVIDUAL,N,40.852292,-73.860816
BRONX,2128970,1520,STORY AVENUE,220151902,10473,2016-11-21,PARTNERSHIP,N,40.821517,-73.878714
BRONX,2127284,1530,STORY AVENUE,220151895,10473,2016-11-21,PARTNERSHIP,N,40.821656,-73.877702
BRONX,2129022,136,STEPHENS AVENUE,220639389,10473,2018-12-18,CORPORATION,N,40.808598,-73.852981
BRONX,2129011,111,EAST 172ND STREET,220463558,10452,2016-12-07,CORPORATION,N,40.841459,-73.914056
BRONX,2127448,1364,PURDY ST.,220532029,10462,2016-12-12,CORPORATION,N,40.835084,-73.852992
BRONX,2127447,1360,PURDY ST.,220532010,10462,2016-12-12,CORPORATION,N,40.835057,-73.852988
BRONX,2129270,960,PROSPECT AVENUE,220524476,10459,2016-12-15,CORPORATION,N,40.822745,-73.900336
BRONX,2127738,281,WILLIAM AVE,220459180,10464,2016-12-16,INDIVIDUAL,N,40.846094,-73.788447
BRONX,2129282,16,E. 204TH ST.,220415012,10468,2016-12-16,CORPORATION,N,40.87512,-73.888285
BRONX,2128360,1000,FOX STREET,220516207,10459,2016-12-21,PARTNERSHIP,N,40.822951,-73.893886
BRONX,2016339,364,EAST 194 STREET,220399824,10458,2016-12-28,CORPORATION,N,40.863698,-73.890571
BRONX,2016341,372,EAST 194TH STREET,220511578,10458,2016-12-28,CORPORATION,N,40.86361,-73.890419
BRONX,2016340,368,EAST 194TH STREET,220511569,10458,2016-12-28,CORPORATION,N,40.863654,-73.890495
BRONX,2120210,1880,BOSTON ROAD,220542401,10460,2016-12-29,PARTNERSHIP,N,40.83957,-73.882783
BRONX,2129288,545,EAST  166 STREET,210113250,10456,2016-12-29,CORPORATION,N,40.828226,-73.90659
BRONX,2128259,3211,PARKSIDE PLACE,220152439,10467,2017-01-07,PARTNERSHIP,N,40.874213,-73.874224
BRONX,2127300,1401,EDWARD L GRANT HIGHWAY,220424627,10452,2017-01-09,PARTNERSHIP,N,40.841157,-73.922029
BRONX,2127293,4607,PARK AVENUE,220416583,10458,2017-01-09,PARTNERSHIP,N,40.857503,-73.893394
BRONX,2091322,603,JACKSON AVENUE,220151840,10455,2017-01-13,PARTNERSHIP,N,40.814693,-73.908563
BRONX,2129268,443,EAST 162 STREET,220152144,10451,2017-01-19,PARTNERSHIP,N,40.824479,-73.91247
BRONX,2128985,2131,MAPES AVE,220365995,10460,2017-02-02,INDIVIDUAL,N,40.84765,-73.884673
BRONX,2128793,716,BEACH AVENUE,220482715,10473,2017-02-14,INDIVIDUAL,N,40.819499,-73.863467
BRONX,2127880,3613,BARNES AVENUE,220536864,10467,2017-02-16,INDIVIDUAL,N,40.878719,-73.861643
BRONX,2129358,2700,JEROME AVE,220152082,10468,2017-02-16,CORPORATION,N,40.868255,-73.89679
BRONX,2128370,335,WEST 259 STREET,220633456,10471,2019-08-20,INDIVIDUAL,N,40.906705,-73.900069
BRONX,2129134,602,OAK TERRACE,220490163,10454,2017-03-09,PARTNERSHIP,N,40.808843,-73.914261
BRONX,2129133,600,OAK TERRACE,220490305,10454,2017-03-09,PARTNERSHIP,N,40.808863,-73.914315
BRONX,2119443,31,ISLAND POINT,220404079,10464,2017-03-08,PARTNERSHIP,N,40.847554,-73.782139
BRONX,2128363,2061,NARRAGANSETT AVE.,220553256,10461,2017-03-08,INDIVIDUAL,N,40.856488,-73.851513
BRONX,2128364,2063,NARRAGANSETT AVENUE,220553265,10461,2017-03-08,INDIVIDUAL,N,40.856521,-73.85152
BRONX,2124623,3607,GREYSTONE AVE,220368484,10463,2017-03-10,INDIVIDUAL,N,40.88601,-73.905905
BRONX,2128508,1817,UNIVERSITY AVENUE,220555860,10453,2017-03-13,INDIVIDUAL,N,40.851233,-73.914698
BRONX,2128727,2980,PARK AVENUE,220152260,10451,2017-03-20,CORPORATION,N,40.820725,-73.922339
BRONX,2118006,1817,WEST FARMS ROAD,220477981,10460,2017-03-23,PARTNERSHIP,N,40.836756,-73.882148
BRONX,2127128,629,FAILE STREET,210178369,10474,2019-05-01,PARTNERSHIP,N,40.813016,-73.886103
BRONX,2127124,314,LOGAN AVENUE,220462489,10465,2017-03-31,CORPORATION,N,40.819889,-73.816159
